Gene	Experiment	Gene_log2FoldChange	Gene_pvalue	asRNA_ids	asRNA_log2FoldChange	asRNA_pvalue
SACI_RS00125	DESeq2_65C_pH_3_5_stat	0.18	0.131541891948771	asRNA_12	0.13	0.98904975087449
SACI_RS00125	DESeq2_75C_pH_1_6_log	0.33	0.0054960110529418	asRNA_12	-1.18	0.898181019813231
SACI_RS00125	DESeq2_75C_pH_1_6_stat	0.34	0.0048386830325735	asRNA_12	-1.16	0.899684324753113
SACI_RS00125	DESeq2_75C_pH_2_4_stat	0.27	0.0226510528986523	asRNA_12	-0.21	0.982116846358526
SACI_RS00125	DESeq2_75C_pH_3_5_log	0.34	0.0302044309521986	asRNA_12	-1.83	0.882047638420488
SACI_RS00125	DESeq2_75C_pH_3_5_stat	0.11	0.354742092861371	asRNA_12	-1.12	0.903008939274238
SACI_RS00125	DESeq2_80C_pH_1_6_log	0.36	0.002828923530099	asRNA_12	-0.31	0.973201870454668
SACI_RS00125	DESeq2_80C_pH_1_6_stat	0.11	0.376664383728254	asRNA_12	-1.12	0.902834749567213
SACI_RS00125	DESeq2_80C_pH_2_4_log	0.5	2.60487164783418e-05	asRNA_12	-0.7	0.93946638825259
SACI_RS00125	DESeq2_80C_pH_2_4_stat	0.05	0.665354958750083	asRNA_12	-1.0	0.913532599131733
SACI_RS00125	DESeq2_80C_pH_3_5_log	0.06	0.611696122456252	asRNA_12	-0.22	0.981332754131574
SACI_RS00125	DESeq2_80C_pH_3_5_stat	-0.04	0.758538929131473	asRNA_12	-1.1	0.904998779853649
SACI_RS00125	DESeq2_RS0060KO_early	-0.16	0.156235932151673	asRNA_12	-1.91	0.263442595423567
SACI_RS00125	DESeq2_RS0060KO_late	-0.51	3.10723206896193e-06	asRNA_12	-1.61	0.175470796069665
SACI_RS00125	DESeq2_RS0575KO_early	0.28	0.0112240846229783	asRNA_12	0.63	0.612789540957742
SACI_RS00125	DESeq2_RS0575KO_late	-0.55	7.48093676879699e-07	asRNA_12	-0.56	0.60873228072608
SACI_RS00125	DESeq2_RS0730KO_early	0.05	0.644147005965948	asRNA_12	-0.53	0.685406638682253
SACI_RS00125	DESeq2_RS0730KO_late	-0.43	0.0001520717303105	asRNA_12	-1.94	0.170898423916144
SACI_RS00125	DESeq2_RS2625KO_early	0.02	0.842095490689841	asRNA_12	0.3	0.819438385470175
SACI_RS00125	DESeq2_RS2625KO_late	-0.23	0.0393016563364962	asRNA_12	0.16	0.874989976704636
SACI_RS00125	DESeq2_dKO_early	0.25	0.0234317123284156	asRNA_12	0.03	0.981758079333581
SACI_RS00125	DESeq2_dKO_late	-0.24	0.032354850526716	asRNA_12	-0.74	0.503834388979254
SACI_RS00125	DESeq2_post-starvation-030min	0.39	0.0111271060022443	asRNA_12	-0.81	0.139275972319663
SACI_RS00125	DESeq2_post-starvation-060min	0.16	0.289715176817292	asRNA_12	-1.4	0.0232651373310019
SACI_RS00125	DESeq2_post-starvation-090min	0.1	0.52035371616846	asRNA_12	-1.04	0.0708578246736245
SACI_RS00125	DESeq2_post-starvation-120min	-0.08	0.584052245062359	asRNA_12	-0.5	0.345010412276472
SACI_RS00125	DESeq2_post-starvation-240min	-0.61	0.000103032480007	asRNA_12	-1.23	0.0450649434655729
SACI_RS00130	DESeq2-t15-Sacidocaldarius-HS	-0.14	0.18918523663852	asRNA_12	0.65	0.575574837082412
SACI_RS00130	DESeq2-t30-Sacidocaldarius-HS	-0.21	0.0414353345266459	asRNA_12	-0.24	0.84920391624595
SACI_RS00130	DESeq2-t60-Sacidocaldarius-HS	-0.27	0.0082760263950296	asRNA_12	-0.39	0.755166850141112
SACI_RS00130	DESeq2_65C_pH_1_6_log	1.16	2.24756760202692e-08	asRNA_12	0.25	0.975794116114193
SACI_RS00130	DESeq2_65C_pH_1_6_stat	0.01	0.97698683901815	asRNA_12	-1.82	0.882953391094145
SACI_RS00130	DESeq2_65C_pH_2_4_log	0.65	0.005278655889796	asRNA_12	-1.04	0.91015660772197
SACI_RS00130	DESeq2_65C_pH_2_4_stat	0.2	0.391473755715998	asRNA_12	-0.59	0.948478439195503
SACI_RS00130	DESeq2_65C_pH_3_5_log	0.52	0.0966723304418415	asRNA_12	-1.2	0.922684406327
SACI_RS00130	DESeq2_65C_pH_3_5_stat	0.37	0.116979393589523	asRNA_12	0.13	0.98904975087449
SACI_RS00130	DESeq2_75C_pH_1_6_log	0.32	0.173680281813379	asRNA_12	-1.18	0.898181019813231
SACI_RS00130	DESeq2_75C_pH_1_6_stat	0.23	0.34289956297251	asRNA_12	-1.16	0.899684324753113
SACI_RS00130	DESeq2_75C_pH_2_4_stat	0.06	0.806229799260862	asRNA_12	-0.21	0.982116846358526
SACI_RS00130	DESeq2_75C_pH_3_5_log	0.11	0.726151992600809	asRNA_12	-1.83	0.882047638420488
SACI_RS00130	DESeq2_75C_pH_3_5_stat	-0.09	0.709796984057038	asRNA_12	-1.12	0.903008939274238
SACI_RS00130	DESeq2_80C_pH_1_6_log	0.44	0.064026364130955	asRNA_12	-0.31	0.973201870454668
SACI_RS00130	DESeq2_80C_pH_1_6_stat	-0.31	0.201210223084686	asRNA_12	-1.12	0.902834749567213
SACI_RS00130	DESeq2_80C_pH_2_4_log	0.14	0.562527075141361	asRNA_12	-0.7	0.93946638825259
SACI_RS00130	DESeq2_80C_pH_2_4_stat	-0.25	0.300627982248497	asRNA_12	-1.0	0.913532599131733
SACI_RS00130	DESeq2_80C_pH_3_5_log	0.03	0.914589322283342	asRNA_12	-0.22	0.981332754131574
SACI_RS00130	DESeq2_80C_pH_3_5_stat	-0.08	0.72725448370213	asRNA_12	-1.1	0.904998779853649
SACI_RS00130	DESeq2_RS0060KO_early	-0.07	0.711127857694174	asRNA_12	-1.91	0.263442595423567
SACI_RS00130	DESeq2_RS0060KO_late	-0.28	0.172822270790862	asRNA_12	-1.61	0.175470796069665
SACI_RS00130	DESeq2_RS0575KO_early	0.05	0.789089747627044	asRNA_12	0.63	0.612789540957742
SACI_RS00130	DESeq2_RS0575KO_late	-0.08	0.702230298822467	asRNA_12	-0.56	0.60873228072608
SACI_RS00130	DESeq2_RS0730KO_early	0.22	0.261227884209223	asRNA_12	-0.53	0.685406638682253
SACI_RS00130	DESeq2_RS0730KO_late	-0.26	0.23269824151294	asRNA_12	-1.94	0.170898423916144
SACI_RS00130	DESeq2_RS2625KO_early	0.33	0.0949609248759762	asRNA_12	0.3	0.819438385470175
SACI_RS00130	DESeq2_RS2625KO_late	-0.2	0.3251004830323	asRNA_12	0.16	0.874989976704636
SACI_RS00130	DESeq2_dKO_early	0.27	0.17063367834426	asRNA_12	0.03	0.981758079333581
SACI_RS00130	DESeq2_dKO_late	0.33	0.102689016460296	asRNA_12	-0.74	0.503834388979254
SACI_RS00130	DESeq2_post-starvation-030min	-1.03	8.81719622816162e-08	asRNA_12	-0.81	0.139275972319663
SACI_RS00130	DESeq2_post-starvation-060min	-0.97	4.67005566437674e-07	asRNA_12	-1.4	0.0232651373310019
SACI_RS00130	DESeq2_post-starvation-090min	-0.72	0.0001639895149886	asRNA_12	-1.04	0.0708578246736245
SACI_RS00130	DESeq2_post-starvation-120min	-0.62	0.0010454749628562	asRNA_12	-0.5	0.345010412276472
SACI_RS00130	DESeq2_post-starvation-240min	-1.0	3.35346241548977e-07	asRNA_12	-1.23	0.0450649434655729
SACI_RS00140	DESeq2-t15-Sacidocaldarius-HS	-0.53	1.52835046848664e-07	asRNA_13	-0.49	0.910422547385392
SACI_RS00140	DESeq2-t30-Sacidocaldarius-HS	-0.77	4.51426431436068e-14	asRNA_13	-0.3	0.944111587778188
SACI_RS00140	DESeq2-t60-Sacidocaldarius-HS	-0.45	7.38549781148334e-06	asRNA_13	-0.48	0.911465339449942
SACI_RS00140	DESeq2_65C_pH_1_6_log	0.93	9.9381361854138e-06	asRNA_13	-3.14	0.198738942491096
SACI_RS00140	DESeq2_65C_pH_1_6_stat	0.18	0.565274180054846	asRNA_13	-5.23	0.149709679679315
SACI_RS00140	DESeq2_65C_pH_2_4_log	0.14	0.544466261219586	asRNA_13	-2.66	0.263135107113101
SACI_RS00140	DESeq2_65C_pH_2_4_stat	0.6	0.0100768695617851	asRNA_13	-1.57	0.501598091340478
SACI_RS00140	DESeq2_65C_pH_3_5_log	0.22	0.493633592926381	asRNA_13	-4.61	0.20419714159623
SACI_RS00140	DESeq2_65C_pH_3_5_stat	-0.5	0.0350633281079445	asRNA_13	-3.26	0.190818158021109
SACI_RS00140	DESeq2_75C_pH_1_6_log	0.54	0.0203647865503793	asRNA_13	-2.66	0.281956744110622
SACI_RS00140	DESeq2_75C_pH_1_6_stat	0.28	0.229193404090391	asRNA_13	-4.57	0.0730683990659599
SACI_RS00140	DESeq2_75C_pH_2_4_stat	-0.14	0.564269390082929	asRNA_13	-4.58	0.0725715311082995
SACI_RS00140	DESeq2_75C_pH_3_5_log	0.17	0.581616692654184	asRNA_13	-1.8	0.570392504311042
SACI_RS00140	DESeq2_75C_pH_3_5_stat	-0.35	0.140311010791777	asRNA_13	-2.65	0.28538130987235
SACI_RS00140	DESeq2_80C_pH_1_6_log	0.68	0.0035755829315215	asRNA_13	-2.93	0.240241837996088
SACI_RS00140	DESeq2_80C_pH_1_6_stat	-0.06	0.794529018798044	asRNA_13	-2.92	0.24551348962473
SACI_RS00140	DESeq2_80C_pH_2_4_log	0.91	9.35159926992717e-05	asRNA_13	-4.11	0.107091434932617
SACI_RS00140	DESeq2_80C_pH_2_4_stat	-0.02	0.946067388841196	asRNA_13	-4.41	0.0837571033648534
SACI_RS00140	DESeq2_80C_pH_3_5_log	0.33	0.163065597382247	asRNA_13	-1.98	0.409514476887143
SACI_RS00140	DESeq2_80C_pH_3_5_stat	-0.53	0.0271702017709458	asRNA_13	-2.07	0.389586860827455
SACI_RS00140	DESeq2_RS0060KO_early	0.37	0.0333709044026257	asRNA_13	1.35	0.468595872646757
SACI_RS00140	DESeq2_RS0060KO_late	-0.03	0.882787871707123	asRNA_13	-0.12	0.951450507249652
SACI_RS00140	DESeq2_RS0575KO_early	0.43	0.0114931571431438	asRNA_13	-2.34	0.298217586671942
SACI_RS00140	DESeq2_RS0575KO_late	0.17	0.333201818708841	asRNA_13	2.45	0.176009449951485
SACI_RS00140	DESeq2_RS0730KO_early	0.76	7.3933166356474e-06	asRNA_13	-2.89	0.197450817460677
SACI_RS00140	DESeq2_RS0730KO_late	-0.18	0.299235984551848	asRNA_13	-1.74	0.442883947224273
SACI_RS00140	DESeq2_RS2625KO_early	0.18	0.312694774877863	asRNA_13	1.3	0.48793974300964
SACI_RS00140	DESeq2_RS2625KO_late	0.31	0.0704483927640829	asRNA_13	-1.0	0.654495551062755
SACI_RS00140	DESeq2_dKO_early	0.62	0.0003219745676755	asRNA_13	0.69	0.717659754552988
SACI_RS00140	DESeq2_dKO_late	0.46	0.007903522605669	asRNA_13	1.4	0.455625769553418
SACI_RS00140	DESeq2_post-starvation-030min	-1.27	1.15096689405443e-24	asRNA_13	1.16	0.139056796448143
SACI_RS00140	DESeq2_post-starvation-060min	-1.22	1.0319763883763001e-22	asRNA_13	1.16	0.141242954475054
SACI_RS00140	DESeq2_post-starvation-090min	-1.39	9.89286326632399e-29	asRNA_13	0.13	0.880026536673208
SACI_RS00140	DESeq2_post-starvation-120min	-1.21	1.44929792445244e-22	asRNA_13	-0.44	0.637516940784719
SACI_RS00140	DESeq2_post-starvation-240min	-1.33	1.9782365662671e-26	asRNA_13	-0.24	0.793898255052691
SACI_RS00150	DESeq2-t15-Sacidocaldarius-HS	-0.5	9.4980579598601e-05	asRNA_14	-0.18	0.59212934233658
SACI_RS00150	DESeq2-t30-Sacidocaldarius-HS	-0.24	0.0596443660797966	asRNA_14	-0.07	0.839360250824401
SACI_RS00150	DESeq2-t60-Sacidocaldarius-HS	0.24	0.0516313841212646	asRNA_14	0.81	0.0086728904664113
SACI_RS00150	DESeq2_65C_pH_1_6_log	-1.45	2.9474347592531895e-11	asRNA_14	-0.3	0.579915596875129
SACI_RS00150	DESeq2_65C_pH_1_6_stat	-0.68	0.0353311497047082	asRNA_14	-0.85	0.26897896334923
SACI_RS00150	DESeq2_65C_pH_2_4_log	-1.01	2.74594091060497e-05	asRNA_14	-0.74	0.190524288429423
SACI_RS00150	DESeq2_65C_pH_2_4_stat	-0.37	0.114890370952562	asRNA_14	1.37	0.0108120619555751
SACI_RS00150	DESeq2_65C_pH_3_5_log	-0.82	0.0181706942451145	asRNA_14	-0.91	0.26703415464468
SACI_RS00150	DESeq2_65C_pH_3_5_stat	-0.64	0.0088147700729299	asRNA_14	-0.82	0.15574029317172
SACI_RS00150	DESeq2_75C_pH_1_6_log	0.13	0.585470009243152	asRNA_14	-1.46	0.0181336582861595
SACI_RS00150	DESeq2_75C_pH_1_6_stat	0.09	0.700346940311358	asRNA_14	-1.88	0.0036729654003649
SACI_RS00150	DESeq2_75C_pH_2_4_stat	0.35	0.145025184456964	asRNA_14	-2.2	0.0010658935069239
SACI_RS00150	DESeq2_75C_pH_3_5_log	0.06	0.843026005739668	asRNA_14	-1.06	0.175919512167417
SACI_RS00150	DESeq2_75C_pH_3_5_stat	-0.1	0.693168618971962	asRNA_14	-1.33	0.0306012159813381
SACI_RS00150	DESeq2_80C_pH_1_6_log	0.08	0.749302898334347	asRNA_14	-1.94	0.0026274792903847
SACI_RS00150	DESeq2_80C_pH_1_6_stat	0.35	0.134924434863075	asRNA_14	-1.3	0.034033013992713
SACI_RS00150	DESeq2_80C_pH_2_4_log	0.72	0.0019151880290408	asRNA_14	-1.14	0.049546281020877
SACI_RS00150	DESeq2_80C_pH_2_4_stat	0.47	0.0496095586566199	asRNA_14	-0.99	0.100609387082518
SACI_RS00150	DESeq2_80C_pH_3_5_log	0.47	0.0471879259299057	asRNA_14	-1.4	0.0228193094147614
SACI_RS00150	DESeq2_80C_pH_3_5_stat	0.41	0.0834420013885161	asRNA_14	-0.64	0.27559817087721
SACI_RS00150	DESeq2_RS0060KO_early	-0.26	0.313979562360681	asRNA_14	-0.09	0.819997777495139
SACI_RS00150	DESeq2_RS0060KO_late	-0.14	0.525118074378398	asRNA_14	-0.05	0.900690658389646
SACI_RS00150	DESeq2_RS0575KO_early	0.11	0.651582185672567	asRNA_14	-1.17	0.0078756086237393
SACI_RS00150	DESeq2_RS0575KO_late	-0.33	0.149562459114673	asRNA_14	0.38	0.361085724906388
SACI_RS00150	DESeq2_RS0730KO_early	-0.2	0.403115933550343	asRNA_14	0.71	0.0686668179709709
SACI_RS00150	DESeq2_RS0730KO_late	-0.09	0.709860753947329	asRNA_14	-0.53	0.247993613559739
SACI_RS00150	DESeq2_RS2625KO_early	0.08	0.761186698522949	asRNA_14	0.48	0.236729554927723
SACI_RS00150	DESeq2_RS2625KO_late	-0.16	0.488677340277084	asRNA_14	-0.01	0.980212226889494
SACI_RS00150	DESeq2_dKO_early	-0.28	0.271787842844205	asRNA_14	-0.53	0.206485699974993
SACI_RS00150	DESeq2_dKO_late	-0.37	0.106478157639235	asRNA_14	0.64	0.117720946253164
SACI_RS00150	DESeq2_post-starvation-030min	0.55	0.0006250957837585	asRNA_14	1.29	2.18836507800548e-16
SACI_RS00150	DESeq2_post-starvation-060min	0.45	0.0049144423577491	asRNA_14	0.87	5.63707296566237e-08
SACI_RS00150	DESeq2_post-starvation-090min	0.04	0.812026157270425	asRNA_14	0.37	0.025148831491957
SACI_RS00150	DESeq2_post-starvation-120min	-0.17	0.308449381361985	asRNA_14	0.35	0.0327108244514409
SACI_RS00150	DESeq2_post-starvation-240min	-0.25	0.143879755528117	asRNA_14	0.43	0.010995432150852
SACI_RS00160	DESeq2-t15-Sacidocaldarius-HS	-1.95	2.13447117638022e-45	asRNA_15	0.96	0.825227766759409
SACI_RS00160	DESeq2-t30-Sacidocaldarius-HS	-1.69	1.12734548575834e-34	asRNA_15	1.14	0.792374343725137
SACI_RS00160	DESeq2-t60-Sacidocaldarius-HS	-1.93	1.3414845402184e-44	asRNA_15	0.0	1.0
SACI_RS00160	DESeq2_65C_pH_1_6_log	1.06	4.7084040954859e-10	asRNA_15	0.0	1.0
SACI_RS00160	DESeq2_65C_pH_1_6_stat	-0.01	0.961244508979905	asRNA_15	-2.57	0.834810211881044
SACI_RS00160	DESeq2_65C_pH_2_4_log	0.2	0.292656441899935	asRNA_15	-2.76	0.764236064614441
SACI_RS00160	DESeq2_65C_pH_2_4_stat	0.9	1.70820860135529e-06	asRNA_15	-2.65	0.772591757360224
SACI_RS00160	DESeq2_65C_pH_3_5_log	0.37	0.141071598531707	asRNA_15	0.49	0.968220305782643
SACI_RS00160	DESeq2_65C_pH_3_5_stat	0.54	0.0045108620096462	asRNA_15	-1.38	0.880776193089377
SACI_RS00160	DESeq2_75C_pH_1_6_log	-0.09	0.650426375789309	asRNA_15	-0.97	0.915845025684908
SACI_RS00160	DESeq2_75C_pH_1_6_stat	0.18	0.344551106576093	asRNA_15	-1.91	0.834864976782029
SACI_RS00160	DESeq2_75C_pH_2_4_stat	-0.04	0.839265218049748	asRNA_15	-1.92	0.834190847620456
SACI_RS00160	DESeq2_75C_pH_3_5_log	-0.18	0.475017023667713	asRNA_15	-2.59	0.833913397787941
SACI_RS00160	DESeq2_75C_pH_3_5_stat	-0.26	0.184757366168034	asRNA_15	-1.88	0.838150712380548
SACI_RS00160	DESeq2_80C_pH_1_6_log	-0.21	0.279160325802203	asRNA_15	-2.03	0.8254598979179
SACI_RS00160	DESeq2_80C_pH_1_6_stat	-0.09	0.634756068001666	asRNA_15	-1.88	0.837978531342933
SACI_RS00160	DESeq2_80C_pH_2_4_log	0.14	0.467614796148665	asRNA_15	-2.42	0.792585937961873
SACI_RS00160	DESeq2_80C_pH_2_4_stat	-0.38	0.0509268894504024	asRNA_15	-1.75	0.848558832082881
SACI_RS00160	DESeq2_80C_pH_3_5_log	-0.37	0.0526429489230117	asRNA_15	-1.93	0.833422207530158
SACI_RS00160	DESeq2_80C_pH_3_5_stat	-0.35	0.0688479987693015	asRNA_15	-1.85	0.840117829526724
SACI_RS00160	DESeq2_RS0060KO_early	0.09	0.641705168593897	asRNA_15	0.19	0.940673295388949
SACI_RS00160	DESeq2_RS0060KO_late	-0.33	0.0898734765187071	asRNA_15	0.81	0.741870528672979
SACI_RS00160	DESeq2_RS0575KO_early	-0.05	0.799751689189471	asRNA_15	1.12	0.647164952140244
SACI_RS00160	DESeq2_RS0575KO_late	0.01	0.96802911770686	asRNA_15	2.04	0.385935013107263
SACI_RS00160	DESeq2_RS0730KO_early	0.69	0.0002355771578407	asRNA_15	-1.83	0.490591730784186
SACI_RS00160	DESeq2_RS0730KO_late	-0.48	0.0226495474486205	asRNA_15	1.9	0.433298661914001
SACI_RS00160	DESeq2_RS2625KO_early	0.51	0.0087454370039761	asRNA_15	-1.01	0.702641970779296
SACI_RS00160	DESeq2_RS2625KO_late	-0.14	0.475377990908731	asRNA_15	1.85	0.432911783135737
SACI_RS00160	DESeq2_dKO_early	-0.02	0.929195777686758	asRNA_15	-1.26	0.634622052343095
SACI_RS00160	DESeq2_dKO_late	-0.1	0.622331576280938	asRNA_15	1.09	0.658235801665362
SACI_RS00160	DESeq2_post-starvation-030min	-0.8	5.22014255898189e-07	asRNA_15	0.14	0.910991937408574
SACI_RS00160	DESeq2_post-starvation-060min	-1.02	2.73085738349714e-10	asRNA_15	-0.19	0.883033526850142
SACI_RS00160	DESeq2_post-starvation-090min	-1.37	4.1209029910828505e-17	asRNA_15	0.27	0.835827816569594
SACI_RS00160	DESeq2_post-starvation-120min	-1.41	5.4575395766471396e-18	asRNA_15	1.15	0.333540479056944
SACI_RS00160	DESeq2_post-starvation-240min	-1.19	3.21535450514386e-13	asRNA_15	-0.52	0.691806809363691
SACI_RS00175	DESeq2-t15-Sacidocaldarius-HS	0.1	0.373184344737608	asRNA_16, asRNA_17	0.27, 0.43	0.786614823450299, 0.680468294402845
SACI_RS00175	DESeq2-t30-Sacidocaldarius-HS	0.41	0.0002103856451836	asRNA_16, asRNA_17	1.56, -1.18	0.086530225933754, 0.370624738778914
SACI_RS00175	DESeq2-t60-Sacidocaldarius-HS	0.83	8.698073076806351e-14	asRNA_16, asRNA_17	1.0, 0.47	0.287322363884224, 0.652448690939224
SACI_RS00175	DESeq2_65C_pH_1_6_log	1.28	4.189979536283281e-09	asRNA_16, asRNA_17	2.74, -0.3	0.10602540655166, 0.946951523914478
SACI_RS00175	DESeq2_65C_pH_1_6_stat	1.16	0.0003631585759991	asRNA_16, asRNA_17	-1.37, 0.62	0.487303777457047, 0.926439775772815
SACI_RS00175	DESeq2_65C_pH_2_4_log	0.81	0.0009330563841444	asRNA_16, asRNA_17	-1.13, 0.47	0.423263234446919, 0.924868367357794
SACI_RS00175	DESeq2_65C_pH_2_4_stat	0.88	0.0003042414470586	asRNA_16, asRNA_17	0.45, 0.08	0.741312482232437, 0.986605153273214
SACI_RS00175	DESeq2_65C_pH_3_5_log	0.34	0.295788946357763	asRNA_16, asRNA_17	-4.19, -1.21	0.11345903747805, 0.859828421818056
SACI_RS00175	DESeq2_65C_pH_3_5_stat	0.19	0.449549184102122	asRNA_16, asRNA_17	-1.0, 0.12	0.486060331572314, 0.981803952813814
SACI_RS00175	DESeq2_75C_pH_1_6_log	1.03	2.44246283053138e-05	asRNA_16, asRNA_17	-2.31, -0.22	0.165055906855625, 0.964993335516289
SACI_RS00175	DESeq2_75C_pH_1_6_stat	0.86	0.0004327513001927	asRNA_16, asRNA_17	-2.33, -1.17	0.163015060623019, 0.818218659143754
SACI_RS00175	DESeq2_75C_pH_2_4_stat	0.39	0.110042721550834	asRNA_16, asRNA_17	-3.2, -1.18	0.0695480882053433, 0.817005044526851
SACI_RS00175	DESeq2_75C_pH_3_5_log	0.25	0.446483700661842	asRNA_16, asRNA_17	-1.39, -1.84	0.482813661521467, 0.78759621793883
SACI_RS00175	DESeq2_75C_pH_3_5_stat	-0.09	0.700336870876491	asRNA_16, asRNA_17	-4.12, -1.13	0.0196142969912255, 0.82413694259657
SACI_RS00175	DESeq2_80C_pH_1_6_log	1.2	8.30449035825537e-07	asRNA_16, asRNA_17	-3.3, -0.32	0.061046858319024, 0.950351872492747
SACI_RS00175	DESeq2_80C_pH_1_6_stat	0.86	0.0004218546529529	asRNA_16, asRNA_17	-4.12, 0.42	0.0195542455259753, 0.934032220309584
SACI_RS00175	DESeq2_80C_pH_2_4_log	0.84	0.0005666069801111	asRNA_16, asRNA_17	-3.69, -1.67	0.0362527705407641, 0.742609969584091
SACI_RS00175	DESeq2_80C_pH_2_4_stat	0.4	0.10269160693789	asRNA_16, asRNA_17	-3.03, -1.01	0.0855828011575896, 0.842915458733835
SACI_RS00175	DESeq2_80C_pH_3_5_log	0.21	0.382551596142623	asRNA_16, asRNA_17	-3.21, -1.18	0.0687634555509208, 0.815621552378733
SACI_RS00175	DESeq2_80C_pH_3_5_stat	-0.19	0.434891736575587	asRNA_16, asRNA_17	-4.09, 0.5	0.0203116850170571, 0.921196976029324
SACI_RS00175	DESeq2_RS0060KO_early	-0.03	0.877310954352785	asRNA_16, asRNA_17	-0.2, 1.04	0.842779167156023, 0.614266179243669
SACI_RS00175	DESeq2_RS0060KO_late	-0.3	0.0695784050416714	asRNA_16, asRNA_17	0.14, 0.08	0.912299672662644, 0.951359084193918
SACI_RS00175	DESeq2_RS0575KO_early	0.01	0.942015413453928	asRNA_16, asRNA_17	-2.18, 2.43	0.1050646385139, 0.191945907942667
SACI_RS00175	DESeq2_RS0575KO_late	-0.38	0.0220882356727035	asRNA_16, asRNA_17	1.75, 0.3	0.117871648543827, 0.82315702768938
SACI_RS00175	DESeq2_RS0730KO_early	-0.09	0.572477766694955	asRNA_16, asRNA_17	-0.28, 2.41	0.774136283905049, 0.186309639645684
SACI_RS00175	DESeq2_RS0730KO_late	-0.28	0.0994898784906632	asRNA_16, asRNA_17	0.82, -1.97	0.508647031106465, 0.282955366957066
SACI_RS00175	DESeq2_RS2625KO_early	-0.24	0.161873584883318	asRNA_16, asRNA_17	-0.61, 2.44	0.576065172878681, 0.195333269000127
SACI_RS00175	DESeq2_RS2625KO_late	0.01	0.974688792927221	asRNA_16, asRNA_17	0.19, -0.3	0.878568045994857, 0.831809311503881
SACI_RS00175	DESeq2_dKO_early	-0.35	0.0396754026059824	asRNA_16, asRNA_17	-0.85, 0.17	0.437877058808765, 0.940475275397382
SACI_RS00175	DESeq2_dKO_late	-0.22	0.195284965186053	asRNA_16, asRNA_17	1.03, -1.45	0.378533137929713, 0.369448985727961
SACI_RS00175	DESeq2_post-starvation-030min	0.81	8.31211116798497e-08	asRNA_16, asRNA_17	0.19, 0.06	0.697644946999517, 0.924184001545188
SACI_RS00175	DESeq2_post-starvation-060min	0.66	1.28831520220146e-05	asRNA_16, asRNA_17	-0.03, 0.1	0.955487143078208, 0.879289721989167
SACI_RS00175	DESeq2_post-starvation-090min	0.32	0.0335833338420638	asRNA_16, asRNA_17	-0.82, 0.17	0.161189727156643, 0.79383121068181
SACI_RS00175	DESeq2_post-starvation-120min	0.23	0.128698996467251	asRNA_16, asRNA_17	-0.18, -0.44	0.730542531147482, 0.522375529038293
SACI_RS00175	DESeq2_post-starvation-240min	-0.22	0.155038875161751	asRNA_16, asRNA_17	-0.5, -0.05	0.384174877456775, 0.942308404058262
SACI_RS00190	DESeq2-t15-Sacidocaldarius-HS	1.03	1.80588534007413e-36	asRNA_18	0.8	0.666526088177498
SACI_RS00190	DESeq2-t30-Sacidocaldarius-HS	1.37	4.66668753623095e-63	asRNA_18	-1.47	0.458676198512984
SACI_RS00190	DESeq2-t60-Sacidocaldarius-HS	1.59	2.87921219940942e-85	asRNA_18	-0.93	0.640061521262697
SACI_RS00190	DESeq2_65C_pH_1_6_log	-0.79	1.68847674760563e-06	asRNA_18	0.16	0.893921920226836
SACI_RS00190	DESeq2_65C_pH_1_6_stat	-0.64	0.0095273331753973	asRNA_18	-1.55	0.344901428986901
SACI_RS00190	DESeq2_65C_pH_2_4_log	-0.57	0.0017642815717336	asRNA_18	0.04	0.9703406416575
SACI_RS00190	DESeq2_65C_pH_2_4_stat	0.2	0.276274553844744	asRNA_18	1.57	0.128334460953582
SACI_RS00190	DESeq2_65C_pH_3_5_log	-0.49	0.0503140606750654	asRNA_18	-1.93	0.317994703445042
SACI_RS00190	DESeq2_65C_pH_3_5_stat	-0.1	0.583518432566563	asRNA_18	-0.41	0.710586599768188
SACI_RS00190	DESeq2_75C_pH_1_6_log	-0.37	0.0445208598243306	asRNA_18	-2.5	0.0825271823637231
SACI_RS00190	DESeq2_75C_pH_1_6_stat	0.24	0.178355701718425	asRNA_18	-1.87	0.152449117078234
SACI_RS00190	DESeq2_75C_pH_2_4_stat	0.2	0.280564149328385	asRNA_18	-2.47	0.0846732029400417
SACI_RS00190	DESeq2_75C_pH_3_5_log	-0.18	0.456568661954073	asRNA_18	-1.56	0.340492763387611
SACI_RS00190	DESeq2_75C_pH_3_5_stat	0.24	0.184657139823049	asRNA_18	-1.92	0.146677155603418
SACI_RS00190	DESeq2_80C_pH_1_6_log	-0.53	0.0041566655780914	asRNA_18	-0.76	0.508514884479179
SACI_RS00190	DESeq2_80C_pH_1_6_stat	0.48	0.007698174262795	asRNA_18	-3.33	0.0320862435199886
SACI_RS00190	DESeq2_80C_pH_2_4_log	0.17	0.358531645242282	asRNA_18	-3.04	0.0364642432940445
SACI_RS00190	DESeq2_80C_pH_2_4_stat	0.33	0.067764743279452	asRNA_18	-0.76	0.518392997573709
SACI_RS00190	DESeq2_80C_pH_3_5_log	-0.04	0.839403714301706	asRNA_18	-0.58	0.60973804636592
SACI_RS00190	DESeq2_80C_pH_3_5_stat	0.07	0.688520031819073	asRNA_18	-1.4	0.258907085456243
